,AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,Color_pre,DayuponOutcome,AboutAge,BreedMix,Breed_pre,Year,Month,YearMonth,Hour,Season,Quarter,Group,Size
6723,8487,1,6007,0,NaN,1,2,21,183,38,0,730,20,1,22,1,5,8,18,2,1,1,3
6724,23984,1,21484,4,Partner,0,1,24,640,38,0,90,2,1,80,2,11,26,13,3,3,8,5
6725,8462,1,6252,0,NaN,0,3,5,640,5,0,365,2,1,80,1,5,8,16,2,1,8,5
6726,4526,1,2215,4,Partner,1,1,38,549,289,18,210,2,1,71,0,11,2,18,3,3,12,9
6727,7224,1,7872,0,Foster,0,2,28,632,5,0,120,2,1,78,1,6,9,11,2,2,10,7
6728,21179,0,17025,4,Partner,0,0,25,640,63,1,21,2,1,80,2,6,21,16,2,2,8,5
6729,12185,0,9078,4,Partner,0,4,31,640,63,1,5,2,1,80,1,8,11,18,0,2,8,5
6730,15349,0,12218,0,NaN,1,2,21,293,329,22,730,20,1,40,2,0,15,18,3,0,5,3
6731,8997,1,6443,3,NaN,1,2,21,504,88,2,730,20,1,64,1,5,8,17,2,1,3,2
6732,10077,0,7040,4,Partner,0,1,3,640,216,13,7,2,1,80,1,6,9,13,2,2,8,5
6733,13876,0,10592,4,Partner,1,1,19,696,254,15,60,2,1,98,1,10,13,12,0,3,0,1
6734,23011,0,18892,0,NaN,0,2,28,640,216,13,120,2,1,80,2,8,23,18,0,2,8,5
6735,26362,1,22430,4,Partner,1,3,19,249,38,0,60,2,1,39,3,0,27,0,3,0,0,2
6736,15789,1,12515,4,Partner,1,1,5,469,250,14,365,2,1,61,2,0,15,13,3,0,6,3
6737,5411,1,3163,4,Partner,0,3,6,1207,41,1,300,2,1,174,1,1,4,14,3,0,12,9
6738,4379,0,2117,2,Aggressive,1,1,30,1158,38,0,1460,20,1,168,0,11,2,11,3,3,12,9
6739,25666,1,21403,3,NaN,1,3,21,869,226,14,730,20,1,124,2,11,26,16,3,3,4,1
6740,9415,0,6534,4,SCRP,0,4,21,640,195,10,730,20,1,80,1,5,8,9,2,1,8,5
6741,11829,0,8756,4,Partner,0,1,29,640,104,2,28,2,1,80,1,7,10,18,2,2,8,5
6742,12387,1,10117,0,Foster,0,2,19,640,86,1,60,2,1,80,1,9,12,16,0,3,8,5
6743,18398,0,17222,0,Foster,0,3,19,640,38,0,60,2,1,80,2,6,21,18,2,2,8,5
6744,24975,1,21482,0,NaN,0,3,19,640,296,20,60,2,1,80,2,11,26,13,3,3,8,5
6745,19183,1,16402,0,Foster,0,3,2,637,104,2,30,2,1,79,2,5,20,19,2,1,9,6
6746,13833,1,10545,0,NaN,1,3,19,847,226,14,60,2,1,124,1,10,13,17,0,3,4,1
6747,7330,1,5796,0,NaN,0,2,19,640,168,6,60,2,1,80,1,4,7,12,1,1,8,5
6748,21451,1,17727,0,NaN,0,3,19,640,68,1,60,2,1,80,2,7,22,18,2,2,8,5
6749,24653,1,22157,0,NaN,0,3,19,640,139,4,60,2,1,80,3,0,27,18,3,0,8,5
6750,15840,1,12542,3,NaN,1,3,30,1255,318,22,1460,20,1,185,2,0,15,17,3,0,7,2
6751,21725,1,19285,4,Partner,0,3,19,639,111,2,60,2,0,80,2,9,24,12,0,3,8,5
6752,7704,1,7340,0,Foster,0,3,24,640,104,2,90,2,1,80,1,6,9,17,2,2,8,5
6753,6713,0,4466,4,Partner,1,1,2,1066,98,2,30,2,1,159,1,3,6,13,1,1,5,2
6754,8542,1,6522,0,NaN,0,1,2,640,63,1,30,2,1,80,1,5,8,15,2,1,8,5
6755,15338,1,19171,3,NaN,1,2,21,1066,324,22,730,20,1,159,2,8,23,16,0,2,5,2
6756,532,1,3250,3,NaN,1,2,34,1170,307,21,1825,6,1,170,1,1,4,18,3,0,5,9
6757,19614,0,15841,0,NaN,0,2,19,640,86,1,60,2,1,80,2,5,20,17,2,1,8,5
6758,12130,1,9633,4,Partner,1,2,21,893,38,0,730,20,1,124,1,8,11,15,0,2,4,1
6759,22518,1,18301,3,NaN,0,2,34,640,224,13,1825,6,1,80,2,7,22,12,2,2,8,5
6760,24247,1,21265,0,Foster,0,3,19,640,104,2,60,2,1,80,2,11,26,12,3,3,8,5
6761,8841,1,7110,0,Foster,0,2,19,640,68,1,60,2,1,80,1,6,9,9,2,2,8,5
6762,25335,1,20953,3,NaN,1,1,21,307,250,14,730,20,1,42,2,11,26,11,3,3,7,1
6763,20112,0,16925,4,Partner,0,0,28,640,5,0,120,2,1,80,2,6,21,14,2,2,8,5
6764,17994,0,16442,0,NaN,1,2,19,597,130,2,60,2,1,70,2,5,20,13,2,1,1,3
6765,25609,1,21439,0,Offsite,1,3,21,602,130,2,730,20,1,70,2,11,26,18,3,3,1,3
6766,2663,1,633,4,Partner,1,2,5,1066,250,14,365,2,1,159,0,9,0,17,0,3,5,2
6767,3984,1,11853,0,Foster,1,3,14,210,318,22,5840,20,0,31,1,11,14,12,3,3,3,3
6768,16821,1,13517,3,NaN,1,1,7,297,38,0,3650,20,0,41,2,2,17,18,1,0,3,3
6769,14657,1,11254,2,Aggressive,1,2,26,1066,10,0,1095,4,1,159,1,11,14,17,3,3,5,2
6770,21525,0,17624,0,Offsite,1,2,2,847,38,0,30,2,1,124,2,7,22,12,2,2,4,1
6771,25102,1,20852,0,NaN,1,3,5,847,88,2,365,2,1,124,2,10,25,17,0,3,4,1
6772,24099,1,20215,4,Partner,0,1,19,640,111,2,60,2,1,80,2,10,25,13,0,3,8,5
6773,18727,0,15067,4,Partner,0,1,25,1250,260,16,21,2,0,184,2,4,19,15,1,1,11,8
6774,12576,1,9529,4,Partner,1,2,34,450,329,22,1825,6,1,61,1,8,11,7,0,2,6,3
6775,15231,1,11921,0,NaN,1,2,21,1319,131,3,730,20,1,205,1,11,14,12,3,3,12,9
6776,12695,1,9620,0,NaN,0,2,36,640,41,1,180,2,1,80,1,8,11,11,0,2,8,5
6777,18609,0,15319,4,Partner,0,1,19,640,38,0,60,2,1,80,2,4,19,13,1,1,8,5
6778,18352,1,14970,0,NaN,0,3,5,640,220,13,365,2,1,80,2,4,19,11,1,1,8,5
6779,4148,1,2158,4,Partner,0,3,38,1207,41,1,210,2,1,174,0,11,2,12,3,3,12,9
6780,1919,1,1946,0,Foster,0,3,28,640,111,2,120,2,1,80,0,11,2,18,3,3,8,5
6781,20441,1,19710,3,NaN,1,2,26,1136,274,18,1095,4,1,164,2,9,24,14,0,3,6,4
6782,16476,1,13179,3,NaN,1,3,21,517,165,5,730,20,0,65,2,1,16,14,3,0,4,9
6783,5331,0,3104,2,Suffering,0,1,7,637,63,1,3650,20,1,79,1,1,4,13,3,0,9,6
6784,19677,1,16129,4,Partner,1,0,40,167,38,0,240,2,1,22,2,5,20,0,2,1,1,3
6785,25646,0,21467,4,SCRP,0,2,24,640,104,2,90,2,1,80,2,11,26,19,3,3,8,5
6786,14707,1,11835,0,NaN,1,2,5,1099,308,21,365,2,1,159,1,11,14,15,3,3,5,2
6787,807,1,13787,3,NaN,1,2,39,1197,33,0,2555,8,1,173,2,2,17,16,1,0,7,0
6788,11071,1,8360,4,Partner,1,1,32,219,114,2,150,2,1,33,1,7,10,12,2,2,12,9
6789,4904,1,2768,0,NaN,1,3,5,1197,25,0,365,2,1,173,1,0,3,16,3,0,7,0
6790,16840,0,13520,4,SCRP,0,1,21,640,63,1,730,20,1,80,2,2,17,9,1,0,8,5
6791,12055,1,8933,3,NaN,0,3,5,640,41,1,365,2,1,80,1,8,11,17,0,2,8,5
6792,16972,0,13643,4,SCRP,0,1,5,640,5,0,365,2,1,80,2,2,17,9,1,0,8,5
6793,17142,0,13812,4,Partner,1,0,24,125,89,2,90,2,1,17,2,2,17,15,1,0,0,2
6794,19551,1,15996,4,Partner,0,3,19,640,296,20,60,2,1,80,2,5,20,15,2,1,8,5
6795,11941,1,10753,0,Foster,0,2,24,640,111,2,90,2,1,80,1,10,13,18,0,3,8,5
6796,1566,1,6329,0,Foster,0,2,41,640,111,2,2920,20,1,80,1,5,8,15,2,1,8,5
6797,7526,1,5273,4,Partner,0,2,26,640,86,1,1095,4,1,80,1,4,7,12,1,1,8,5
6798,21960,1,18688,0,NaN,0,3,19,640,5,0,60,2,1,80,2,8,23,18,0,2,8,5
6799,19389,0,15559,4,Partner,0,4,23,640,5,0,3,2,1,80,2,4,19,17,1,1,8,5
6800,20445,1,16827,1,In Kennel,0,1,19,637,167,6,60,2,1,79,2,6,21,9,2,2,9,6
6801,429,1,10965,3,NaN,1,3,9,494,274,18,4015,12,0,63,1,10,13,11,0,3,12,9
6802,19966,1,16099,4,Partner,1,1,42,696,114,2,270,2,1,98,2,5,20,12,2,1,0,1
6803,26033,1,21937,3,NaN,1,3,24,604,130,2,90,2,1,70,3,0,27,14,3,0,1,3
6804,3095,1,819,0,NaN,0,2,24,640,220,13,90,2,1,80,0,9,0,18,0,3,8,5
6805,2419,1,345,0,NaN,0,3,39,632,296,20,2555,8,1,78,0,9,0,19,0,3,10,7
6806,5101,1,2820,3,NaN,0,2,30,632,194,10,1460,20,1,78,1,0,3,18,3,0,10,7
6807,22149,1,18140,0,NaN,1,2,5,1255,38,0,365,2,1,185,2,7,22,0,2,2,7,2
6808,25688,1,21892,0,NaN,1,3,19,463,25,0,60,2,1,61,3,0,27,18,3,0,6,3
6809,19138,0,15356,4,SCRP,0,3,30,640,296,20,1460,20,1,80,2,4,19,9,1,1,8,5
6810,10696,1,20704,0,NaN,1,2,34,249,307,21,1825,6,1,39,2,10,25,19,0,3,0,2
6811,10234,0,7401,0,NaN,1,2,19,890,38,0,60,2,1,124,1,6,9,17,2,2,4,1
6812,5723,1,3531,4,Partner,1,1,2,450,130,2,30,2,1,61,1,1,4,10,3,0,6,3
6813,721,1,9460,2,Suffering,0,3,43,640,104,2,3285,10,1,80,1,8,11,9,0,2,8,5
6814,20381,1,16732,3,NaN,0,3,19,640,104,2,60,2,1,80,2,6,21,17,2,2,8,5
6815,294,1,22655,2,Rabies Risk,1,3,7,1066,289,18,3650,20,1,159,3,1,28,10,3,0,5,2
6816,8454,0,5715,4,Partner,1,1,2,1066,88,2,30,2,1,159,1,4,7,16,1,1,5,2
6817,2051,1,13482,0,Foster,1,2,26,499,38,0,1095,4,1,63,2,2,17,7,1,0,12,9
6818,9811,0,6804,2,Suffering,0,4,2,640,104,2,30,2,1,80,1,5,8,18,2,1,8,5
6819,11928,0,8842,4,Partner,1,0,3,847,114,2,7,2,1,124,1,8,11,11,0,2,4,1
6820,1733,1,177,0,Offsite,0,3,19,637,139,4,60,2,1,79,0,9,0,11,0,3,9,6
6821,17253,0,13885,4,SCRP,0,0,21,637,139,4,730,20,1,79,2,2,17,9,1,0,9,6
6822,21405,1,18021,0,NaN,0,0,19,640,104,2,60,2,1,80,2,7,22,12,2,2,8,5
6823,19312,0,15503,4,Partner,0,1,25,640,216,13,21,2,1,80,2,4,19,18,1,1,8,5
6824,23635,0,19341,4,SCRP,0,0,36,637,5,0,180,2,1,79,2,9,24,9,0,3,9,6
6825,16198,1,13110,3,NaN,1,1,7,450,320,22,3650,20,1,61,2,1,16,15,3,0,6,3
6826,20074,0,16059,2,Suffering,1,1,11,450,88,2,4745,14,1,61,2,5,20,16,2,1,6,3
6827,24153,0,19822,4,Partner,0,1,4,640,104,2,7,2,1,80,2,9,24,17,0,3,8,5
6828,22533,1,18727,0,NaN,1,3,28,1170,38,0,120,2,1,170,2,8,23,12,0,2,5,9
6829,22539,0,18566,0,NaN,0,3,21,637,85,1,730,20,1,79,2,8,23,18,0,2,9,6
6830,19870,1,16254,4,Partner,0,3,21,640,104,2,730,20,1,80,2,5,20,13,2,1,8,5
6831,3331,1,2892,0,NaN,1,2,26,307,98,2,1095,4,1,42,1,0,3,16,3,0,7,1
6832,5725,1,3585,0,NaN,1,3,5,647,130,2,365,2,1,81,1,1,4,16,3,0,12,9
6833,2681,1,1047,4,Partner,1,0,41,1292,130,2,2920,20,1,196,0,10,1,11,0,3,12,9
6834,3636,1,1755,0,NaN,0,3,32,640,146,4,150,2,1,80,0,11,2,14,3,3,8,5
6835,4855,1,2703,4,Partner,1,2,28,847,88,2,120,2,1,124,1,0,3,15,3,0,4,1
6836,5295,1,3204,4,Partner,1,2,28,948,320,22,120,2,1,133,1,1,4,14,3,0,7,0
6837,13432,1,10079,3,NaN,1,1,37,847,150,5,2190,20,1,124,1,9,12,11,0,3,4,1
6838,19919,0,15917,4,SCRP,0,0,21,637,320,22,730,20,1,79,2,5,20,9,2,1,9,6
6839,5191,0,2915,4,SCRP,0,1,5,640,220,13,365,2,1,80,1,0,3,15,3,0,8,5
6840,7209,1,4961,0,NaN,1,3,42,463,166,6,270,2,1,61,1,3,6,16,1,1,6,3
6841,24446,1,20615,0,NaN,0,2,19,640,5,0,60,2,1,80,2,10,25,18,0,3,8,5
6842,13647,0,10308,4,Partner,0,0,20,640,5,0,14,2,1,80,1,9,12,13,0,3,8,5
6843,14824,1,11802,4,Partner,1,2,34,248,38,0,1825,6,0,39,1,11,14,14,3,3,0,2
6844,15583,1,12482,4,Partner,1,2,19,847,318,22,60,2,1,124,2,0,15,17,3,0,4,1
6845,15414,1,12936,4,Partner,1,2,5,696,274,18,365,2,1,98,2,1,16,12,3,0,0,1
6846,6893,1,5664,0,NaN,0,3,19,640,104,2,60,2,1,80,1,4,7,14,1,1,8,5
6847,11535,1,8646,0,NaN,1,2,5,450,307,21,365,2,1,61,1,7,10,17,2,2,6,3
6848,5553,1,3509,3,NaN,1,2,26,955,25,0,1095,4,0,135,1,1,4,17,3,0,6,9
6849,7544,0,5142,4,Partner,1,1,29,235,38,0,28,2,1,35,1,3,6,14,1,1,12,9
6850,10554,1,7782,3,NaN,1,2,34,962,353,22,1825,6,1,136,1,6,9,11,2,2,3,3
6851,162,1,3893,3,NaN,1,3,9,449,226,14,4015,12,0,61,1,2,5,13,1,0,6,3
6852,447,1,9391,3,NaN,1,3,43,166,307,21,3285,10,0,22,1,8,11,18,0,2,1,3
6853,20716,1,16927,0,NaN,0,2,19,640,216,13,60,2,1,80,2,6,21,14,2,2,8,5
6854,9410,1,6610,0,NaN,0,2,19,637,63,1,60,2,1,79,1,5,8,17,2,1,9,6
6855,6842,0,4529,4,SCRP,0,0,28,640,216,13,120,2,1,80,1,3,6,13,1,1,8,5
6856,7875,0,5344,4,Partner,0,1,20,640,5,0,14,2,1,80,1,4,7,18,1,1,8,5
6857,4925,1,2861,4,Partner,0,2,34,1271,260,16,1825,6,1,189,1,0,3,16,3,0,12,9
6858,20303,1,16872,0,NaN,1,2,21,1066,320,22,730,20,1,159,2,6,21,17,2,2,5,2
6859,22706,1,18960,4,Partner,0,3,36,640,104,2,180,2,1,80,2,8,23,13,0,2,8,5
6860,15256,1,12020,0,NaN,1,3,40,609,320,22,240,2,0,73,2,0,15,11,3,0,3,2
6861,16377,1,13209,0,NaN,1,2,21,696,89,2,730,20,1,98,2,1,16,18,3,0,0,1
6862,18476,1,15520,0,NaN,0,2,19,640,216,13,60,2,1,80,2,4,19,16,1,1,8,5
6863,17968,0,14464,3,NaN,1,1,2,1066,86,1,30,2,1,159,2,3,18,17,1,1,5,2
6864,10139,1,7506,4,Partner,0,1,28,640,5,0,120,2,1,80,1,6,9,15,2,2,8,5
6865,5449,1,4509,0,NaN,1,3,21,890,38,0,730,20,1,124,1,3,6,17,1,1,4,1
6866,4773,1,3560,4,Partner,1,3,24,847,5,0,90,2,1,124,1,1,4,17,3,0,4,1
6867,17830,1,16346,4,Partner,1,3,21,86,98,2,730,20,1,15,2,5,20,13,2,1,0,2
6868,22313,0,18115,4,SCRP,0,0,28,637,63,1,120,2,1,79,2,7,22,9,2,2,9,6
6869,5704,1,3624,2,Behavior,1,3,21,55,349,22,730,20,1,12,1,1,4,11,3,0,5,2
6870,3902,1,2150,0,NaN,1,3,21,214,289,18,730,20,1,33,0,11,2,18,3,3,12,9
6871,9107,1,7209,0,NaN,0,3,19,640,38,0,60,2,1,80,1,6,9,12,2,2,8,5
6872,12246,1,9238,0,NaN,1,2,19,125,58,1,60,2,1,17,1,8,11,17,0,2,0,2
6873,5286,1,3084,0,NaN,1,2,5,710,26,0,365,2,1,98,1,0,3,18,3,0,0,1
6874,22617,1,18448,3,NaN,1,2,21,811,329,22,730,20,1,117,2,7,22,18,2,2,5,3
6875,25508,1,21391,3,NaN,1,2,30,463,130,2,1460,20,1,61,2,11,26,11,3,3,6,3
6876,21626,1,19818,4,Partner,0,3,5,640,296,20,365,2,1,80,2,9,24,17,0,3,8,5
6877,12955,1,9853,0,NaN,1,2,5,450,274,18,365,2,1,61,1,9,12,18,0,3,6,3
6878,10235,1,7379,0,NaN,1,3,19,890,38,0,60,2,1,124,1,6,9,18,2,2,4,1
6879,14849,1,11478,0,NaN,0,0,42,148,260,16,270,2,1,19,1,11,14,14,3,3,12,9
6880,4664,1,3207,4,Partner,0,3,34,640,38,0,1825,6,1,80,1,1,4,14,3,0,8,5
6881,8207,0,5579,4,SCRP,0,0,5,640,38,0,365,2,1,80,1,4,7,20,1,1,8,5
6882,21915,0,17713,4,Partner,0,4,20,640,295,19,14,2,1,80,2,7,22,14,2,2,8,5
6883,16308,0,13025,4,SCRP,0,4,21,640,63,1,730,20,1,80,2,1,16,9,3,0,8,5
6884,3935,1,1777,0,NaN,1,2,6,696,130,2,300,2,1,98,0,11,2,13,3,3,0,1
6885,13531,1,10269,0,NaN,1,2,19,847,38,0,60,2,1,124,1,9,12,18,0,3,4,1
6886,5136,1,2851,3,NaN,0,3,26,640,38,0,1095,4,1,80,1,0,3,11,3,0,8,5
6887,9442,0,6510,4,Partner,0,4,3,640,139,4,7,2,1,80,1,5,8,11,2,1,8,5
6888,12984,1,9797,4,Partner,1,1,6,706,25,0,300,2,1,98,1,9,12,11,0,3,0,1
6889,14168,0,10857,0,NaN,0,2,19,640,197,10,60,2,1,80,1,10,13,18,0,3,8,5
6890,24640,1,20285,4,Partner,1,0,5,889,5,0,365,2,1,124,2,10,25,0,0,3,4,1
6891,22543,1,18524,3,NaN,1,2,30,1379,38,0,1460,20,1,219,2,8,23,18,0,2,6,4
6892,12222,1,9096,3,NaN,1,0,5,1066,185,7,365,2,1,159,1,8,11,16,0,2,5,2
6893,21442,1,18129,0,NaN,1,3,26,450,329,22,1095,4,1,61,2,7,22,16,2,2,6,3
6894,3892,1,1679,4,Partner,0,3,26,640,38,0,1095,4,1,80,0,11,2,12,3,3,8,5
6895,16721,0,13397,4,Partner,1,4,35,847,318,22,6,2,1,124,2,2,17,9,1,0,4,1
6896,6532,1,4203,4,Partner,1,2,43,807,194,10,3285,10,1,116,1,2,5,13,1,0,6,4
6897,23697,1,19885,0,NaN,0,3,36,640,5,0,180,2,1,80,2,9,24,13,0,3,8,5
6898,7246,1,4984,4,Partner,1,3,34,914,318,22,1825,6,1,127,1,3,6,16,1,1,3,9
6899,22462,0,18229,4,Partner,0,1,25,640,111,2,21,2,1,80,2,7,22,18,2,2,8,5
6900,21845,1,18090,2,Suffering,0,0,25,640,68,1,21,2,1,80,2,7,22,17,2,2,8,5
6901,6951,1,4646,0,NaN,1,2,26,438,329,22,1095,4,1,60,1,3,6,17,1,1,12,9
6902,2597,1,913,0,NaN,1,2,30,847,358,23,1460,20,1,124,0,10,1,16,0,3,4,1
6903,15633,0,12419,0,Offsite,1,2,19,133,36,0,60,2,1,17,2,0,15,19,3,0,0,2
6904,19646,1,15762,3,NaN,1,2,5,450,289,18,365,2,1,61,2,5,20,18,2,1,6,3
6905,17666,0,14241,4,Partner,0,4,23,640,346,22,3,2,1,80,2,3,18,10,1,1,8,5
6906,24728,1,21720,0,NaN,0,2,24,640,41,1,90,2,1,80,3,0,27,14,3,0,8,5
6907,18636,0,15005,4,SCRP,0,0,42,640,41,1,270,2,1,80,2,4,19,9,1,1,8,5
6908,15579,1,13573,0,NaN,1,2,5,407,130,2,365,2,1,57,2,2,17,17,1,0,0,2
6909,6834,1,4595,4,Partner,1,2,5,518,5,0,365,2,1,65,1,3,6,16,1,1,4,9
6910,16380,0,13201,4,Partner,1,2,34,689,98,2,1825,6,1,96,2,1,16,16,3,0,3,3
6911,21781,1,17849,4,Partner,1,2,30,997,98,2,1460,20,1,139,2,7,22,16,2,2,7,9
6912,4276,1,2183,4,Partner,0,1,36,632,5,0,180,2,1,78,0,11,2,23,3,3,10,7
6913,4691,1,2709,0,NaN,1,3,5,1077,88,2,365,2,1,159,1,0,3,16,3,0,5,2
6914,12894,1,10163,0,NaN,0,3,11,640,68,1,4745,14,1,80,1,9,12,17,0,3,8,5
6915,15541,1,12415,0,NaN,1,3,21,197,318,22,730,20,1,25,2,0,15,18,3,0,12,9
6916,11494,1,8413,3,NaN,1,2,21,55,98,2,730,20,1,12,1,7,10,19,2,2,5,2
6917,20813,1,17175,0,NaN,1,2,5,1066,130,2,365,2,1,159,2,6,21,11,2,2,5,2
6918,9886,1,6916,2,Behavior,1,1,5,1066,165,5,365,2,1,159,1,6,9,12,2,2,5,2
6919,14899,1,12949,0,NaN,0,2,6,640,5,0,300,2,1,80,2,1,16,17,3,0,8,5
6920,25034,0,21803,0,NaN,1,3,19,307,26,0,60,2,1,42,3,0,27,14,3,0,7,1
6921,18810,0,18733,0,Foster,0,2,24,640,111,2,90,2,1,80,2,8,23,13,0,2,8,5
6922,21064,1,18559,0,NaN,0,2,24,640,38,0,90,2,1,80,2,8,23,17,0,2,8,5
6923,9729,0,7086,4,Partner,0,2,19,640,5,0,60,2,1,80,1,6,9,14,2,2,8,5
6924,10471,1,8077,0,NaN,1,3,26,1150,5,0,1095,4,1,167,1,7,10,17,2,2,6,3
6925,10105,1,7516,3,NaN,1,1,21,1066,226,14,730,20,1,159,1,6,9,16,2,2,5,2
6926,4932,1,2671,3,NaN,0,2,28,640,111,2,120,2,1,80,1,0,3,13,3,0,8,5
6927,3620,1,1460,3,NaN,1,2,30,879,358,23,1460,20,1,124,0,10,1,12,0,3,4,1
6928,4293,1,2049,0,NaN,1,3,30,450,36,0,1460,20,1,61,0,11,2,18,3,3,6,3
6929,20355,1,16209,3,NaN,1,3,30,450,25,0,1460,20,1,61,2,5,20,12,2,1,6,3
6930,11555,1,8522,4,Partner,0,3,19,640,104,2,60,2,1,80,1,7,10,14,2,2,8,5
6931,19112,0,15321,2,Aggressive,1,1,5,1066,38,0,365,2,1,159,2,4,19,14,1,1,5,2
6932,9752,0,6740,4,Partner,0,4,3,640,104,2,7,2,1,80,1,5,8,13,2,1,8,5
6933,3410,1,1884,2,Aggressive,1,3,5,1066,165,5,365,2,1,159,0,11,2,15,3,3,5,2
6934,526,1,11407,3,NaN,1,3,43,1147,289,18,3285,10,1,167,1,11,14,12,3,3,6,3
6935,16713,0,13480,0,NaN,1,3,19,861,86,1,60,2,1,124,2,2,17,18,1,0,4,1
6936,15388,1,12079,0,NaN,1,2,34,73,98,2,1825,6,0,15,2,0,15,16,3,0,0,2
6937,24937,1,20770,0,NaN,1,3,5,407,88,2,365,2,1,57,2,10,25,15,0,3,0,2
6938,13430,1,10093,0,NaN,1,2,21,1255,204,10,730,20,1,185,1,9,12,17,0,3,7,2
6939,1856,1,162,0,NaN,1,3,21,1066,130,2,730,20,1,159,0,9,0,17,0,3,5,2
6940,12629,1,10034,0,NaN,1,3,21,450,320,22,730,20,1,61,1,9,12,18,0,3,6,3
6941,26306,1,22353,0,NaN,1,3,24,112,36,0,90,2,1,16,3,0,27,17,3,0,12,9
6942,4425,0,2087,4,Partner,1,2,26,1220,259,15,1095,4,0,181,0,11,2,11,3,3,0,3
6943,23604,1,21910,0,NaN,0,3,28,640,38,0,120,2,1,80,3,0,27,14,3,0,8,5
6944,21091,0,17018,4,Partner,1,2,21,1040,88,2,730,20,1,154,2,6,21,12,2,2,6,9
6945,345,1,10099,3,NaN,1,2,37,270,307,21,2190,20,1,39,1,9,12,11,0,3,0,2
6946,14595,0,11252,0,NaN,1,3,32,450,88,2,150,2,1,61,1,11,14,17,3,3,6,3
6947,8484,0,5751,4,Partner,0,1,25,640,104,2,21,2,1,80,1,4,7,17,1,1,8,5
6948,6581,1,4488,3,NaN,1,2,30,450,25,0,1460,20,1,61,1,3,6,18,1,1,6,3
6949,20493,1,16727,0,NaN,1,3,41,1170,353,22,2920,20,1,170,2,6,21,16,2,2,5,9
6950,9532,0,9129,0,Foster,0,3,28,640,5,0,120,2,1,80,1,8,11,11,0,2,8,5
6951,5018,1,4220,4,Partner,1,2,21,459,307,21,730,20,1,61,1,2,5,18,1,0,6,3
6952,7848,0,5396,4,Partner,1,0,19,847,349,22,60,2,1,124,1,4,7,11,1,1,4,1
6953,5524,0,3237,2,Suffering,0,1,5,640,194,10,365,2,1,80,1,1,4,13,3,0,8,5
6954,5131,0,2868,4,SCRP,0,0,5,640,291,19,365,2,1,80,1,0,3,17,3,0,8,5
6955,16187,1,12932,3,NaN,1,3,39,1026,320,22,2555,8,1,150,2,1,16,18,3,0,6,4
6956,8220,1,6385,4,Partner,0,2,34,640,86,1,1825,6,1,80,1,5,8,12,2,1,8,5
6957,18655,1,15406,4,Partner,1,3,26,696,5,0,1095,4,1,98,2,4,19,12,1,1,0,1
6958,25643,1,21486,0,NaN,1,3,42,438,289,18,270,2,1,60,2,11,26,13,3,3,12,9
6959,6396,1,7797,0,Foster,0,3,5,640,86,1,365,2,1,80,1,6,9,14,2,2,8,5
6960,10452,1,7634,0,NaN,1,2,5,811,38,0,365,2,1,117,1,6,9,14,2,2,5,3
6961,17956,0,14920,4,SCRP,0,0,5,640,111,2,365,2,1,80,2,4,19,11,1,1,8,5
6962,8797,0,6073,4,SCRP,0,0,21,640,332,22,730,20,1,80,1,5,8,18,2,1,8,5
6963,6739,0,4505,4,Partner,1,2,21,559,36,0,730,20,1,70,1,3,6,15,1,1,1,3
6964,26202,0,22252,4,SCRP,0,3,5,640,139,4,365,2,1,80,3,0,27,19,3,0,8,5
6965,9086,1,6454,0,NaN,1,2,21,450,36,0,730,20,1,61,1,5,8,13,2,1,6,3
6966,7511,1,5083,0,NaN,1,3,12,1049,252,15,5110,20,1,155,1,3,6,14,1,1,0,9
6967,10590,1,11160,0,NaN,1,3,5,351,98,2,365,2,1,47,1,10,13,16,0,3,5,2
6968,15616,1,12357,4,Partner,1,1,5,1245,274,18,365,2,1,183,2,0,15,14,3,0,6,3
6969,16209,1,12974,2,Behavior,1,0,26,74,114,2,1095,4,1,15,2,1,16,18,3,0,0,2
6970,1075,1,12102,0,NaN,0,3,21,640,68,1,730,20,1,80,2,0,15,12,3,0,8,5
6971,20598,1,16686,0,NaN,1,3,19,450,289,18,60,2,1,61,2,6,21,19,2,2,6,3
6972,6552,0,4295,4,Partner,1,1,2,1136,329,22,30,2,1,164,1,2,5,8,1,0,6,4
6973,26247,1,22405,3,NaN,1,0,5,696,25,0,365,2,1,98,3,0,27,11,3,0,0,1
6974,23171,0,18916,4,SCRP,0,0,5,640,139,4,365,2,1,80,2,8,23,9,0,2,8,5
6975,1974,1,2493,4,Partner,1,2,21,1066,289,18,730,20,1,159,1,0,3,14,3,0,5,2
6976,5246,1,3063,0,NaN,1,2,38,1136,131,3,210,2,1,164,1,0,3,18,3,0,6,4
6977,15869,0,12557,4,Partner,1,1,2,847,129,2,30,2,1,124,2,0,15,13,3,0,4,1
6978,10832,0,7892,4,Partner,1,1,19,73,56,1,60,2,0,15,1,6,9,17,2,2,0,2
6979,809,1,13793,3,NaN,1,3,39,1197,5,0,2555,8,1,173,2,2,17,18,1,0,7,0
6980,2635,1,333,3,NaN,1,2,9,847,88,2,4015,12,1,124,0,9,0,18,0,3,4,1
6981,13063,1,11116,0,NaN,1,2,39,450,137,3,2555,8,1,61,1,10,13,13,0,3,6,3
